,ID,full_name,overall,eur_value,eur_wage,league
14701,214641,Scott Tanser,60,220000.0,1000.0,Scottish Premiership
14710,214644,Alejandro Fernández Portillo,60,230000.0,1000.0,Swedish Allsvenskan
13263,214646,Víctor Ruiz Ramos,62,350000.0,2000.0,Spanish Segunda División
15360,214651,Craig Storie,59,280000.0,1000.0,Scottish Premiership
14056,214656,Billy Nordström,61,325000.0,1000.0,Swedish Allsvenskan
12430,214658,Jesper Karlström,63,500000.0,1000.0,Swedish Allsvenskan
10394,214659,Nicolás Freire,65,675000.0,3000.0,Holland Eredivisie
12436,214660,Lucas Rodríguez,63,425000.0,1000.0,Mexican Liga MX
6206,214661,Gaspar Iñíguez,69,1500000.0,14000.0,Italian Serie A
6223,214665,Juan Ramírez,69,1400000.0,5000.0,Argentinian Superliga
9380,214668,Leandro Barrera,66,750000.0,3000.0,USA Major League Soccer
9388,214669,Marcos Figueroa,66,750000.0,4000.0,Argentinian Superliga
4438,214671,Rodrigo Gómez,71,3000000.0,11000.0,Mexican Liga MX
12503,214679,Henrik Gjesdal,63,425000.0,1000.0,Norwegian Eliteserien
10486,214680,Gauthier Gallon,65,550000.0,1000.0,French Ligue 2
12515,214682,Joe Wright,63,425000.0,2000.0,English League One
3812,214718,Martín Rodríguez,72,4400000.0,20000.0,Mexican Liga MX
13510,214721,Federico Falcone,62,325000.0,3000.0,Portuguese Primeira Liga
3833,214727,Ángel Zaldívar,72,4200000.0,33000.0,Mexican Liga MX
4651,214733,Maximiliano Cerato,71,2300000.0,23000.0,Mexican Liga MX
9795,214762,Nicolás Avellaneda,66,700000.0,3000.0,Argentinian Superliga
1968,214763,Paolo Goltz,75,3800000.0,21000.0,Argentinian Superliga
5666,214765,Marcelo Herrera,70,1900000.0,11000.0,Argentinian Superliga
1522,214766,Carlos Izquierdoz,76,7000000.0,25000.0,Mexican Liga MX
2539,214770,Diego González,74,5500000.0,20000.0,Argentinian Superliga
3215,214771,Victor Ayala,73,3800000.0,38000.0,Saudi Professional League
4792,214772,Nicolás Pasquini,71,2300000.0,11000.0,Argentinian Superliga
9850,214774,Jorge Valdez Chamorro,66,900000.0,4000.0,Argentinian Superliga
6624,214776,Óscar Benítez,69,1400000.0,13000.0,Argentinian Superliga
12862,214777,Leandro Díaz,63,475000.0,2000.0,Mexican Liga MX
3248,214781,Silvio Romero,73,4100000.0,55000.0,Mexican Liga MX
7702,214784,Jorge Pereyra Díaz,67,825000.0,19000.0,Mexican Liga MX
9992,214809,Sebastián Luna,65,400000.0,4000.0,Argentinian Superliga
4098,214817,Ángelo Sagal,71,3200000.0,20000.0,Mexican Liga MX
8986,214835,Ronnie Fernández,66,775000.0,7000.0,Saudi Professional League
15789,214875,James Roberts,58,280000.0,2000.0,English League One
11307,214876,Jack Marriott,64,700000.0,3000.0,English League One
10238,214877,Henrik Bjørdal,65,875000.0,10000.0,English Premier League
8122,214882,Jakub Czerwiński,67,750000.0,6000.0,Polish Ekstraklasa
8134,214884,Michał Nalepa,67,900000.0,5000.0,Polish Ekstraklasa
17128,214895,Jakub Wróbel,54,90000.0,1000.0,Polish Ekstraklasa
16575,214896,Paul Mullin,56,120000.0,2000.0,English League Two
14015,214899,Danny Wright,61,200000.0,3000.0,English League Two
15834,214902,Johnny Hunt,58,120000.0,3000.0,English League Two
15844,214906,Andrew Hughes,58,140000.0,2000.0,English League One
5254,214907,Farès Bahlouli,70,2500000.0,23000.0,French Ligue 1
4402,214911,Alfonso Parot,71,2000000.0,11000.0,Argentinian Superliga
11453,214913,Marko Biskupović,64,400000.0,2000.0,Swedish Allsvenskan
5295,214918,Matías Mier,70,1900000.0,4000.0,Colombian Primera A
6230,214922,Álvaro Ramos,69,1300000.0,18000.0,Mexican Liga MX
11492,214923,Mohammed Qasem Al Nakhli,64,575000.0,8000.0,Saudi Professional League
7253,214929,Francisco Varela Martín,68,1100000.0,5000.0,Spanish Segunda División
7258,214930,José Antonio Caro Martínez,68,1000000.0,6000.0,Spanish Segunda División
3692,214933,Diego Rodríguez,72,2600000.0,10000.0,Argentinian Superliga
7290,214937,Lucas Villalba,68,1000000.0,10000.0,Argentinian Superliga
7302,214940,Sergio Ojeda,68,1000000.0,6000.0,Argentinian Superliga
11554,214942,Héctor Hernández Marrero,64,750000.0,11000.0,Spanish Segunda División
5395,214944,Gerard Gumbau Garriga,70,2400000.0,14000.0,Spanish Primera División
1848,214947,Jean-Philippe Gbamin,75,8500000.0,19000.0,German Bundesliga
11582,214948,Sebastian Schonlau,64,525000.0,1000.0,German 3. Liga
3750,214949,Harrison Manzala,72,4600000.0,12000.0,French Ligue 1
1438,214955,Emmanuel Mas,76,6000000.0,34000.0,Turkish Süper Lig
7379,214957,Humberto Osorio,68,900000.0,4000.0,Colombian Primera A
10596,214964,Leandro Velázquez,65,550000.0,3000.0,Mexican Liga MX
3787,214965,Claudio Riaño,72,3200000.0,12000.0,Mexican Liga MX
10616,214969,Fernando Godoy,65,550000.0,4000.0,Argentinian Superliga
3086,214973,Lucas Villafañez,73,4900000.0,1000.0,Greek Super League
727,214977,Matías Kranevitter,78,12500000.0,48000.0,Russian Premier League
5514,214979,Juan Musso,70,1800000.0,8000.0,Argentinian Superliga
6431,214980,Juan Caicedo,69,1100000.0,3000.0,Colombian Primera A
9660,214988,Leonel Miranda,66,925000.0,4000.0,Argentinian Superliga
2478,214989,Martín Benítez,74,8000000.0,18000.0,Argentinian Superliga
10715,214990,Matías Catalán,65,600000.0,4000.0,Argentinian Superliga
6464,214991,Jessy Pi,69,1200000.0,13000.0,French Ligue 2
4671,214993,Pablo Alvarado,71,1600000.0,9000.0,Argentinian Superliga
394,214997,Ángel Correa,80,21000000.0,60000.0,Spanish Primera División
7545,214998,Mauro Bogado,68,525000.0,8000.0,Argentinian Superliga
7555,215001,Francisco Mattia,68,775000.0,7000.0,Argentinian Superliga
10801,215010,Emanuel Brítez,65,575000.0,4000.0,Argentinian Superliga
7599,215013,Santiago Zurbriggen,68,900000.0,10000.0,Argentinian Superliga
3926,215015,Bruno Bianchi,72,2500000.0,8000.0,Argentinian Superliga
5650,215017,Guillermo Cosaro,70,1500000.0,9000.0,Argentinian Superliga
3194,215018,Brahian Alemán,73,4200000.0,16000.0,Argentinian Superliga
6582,215020,Juan Ignacio Cavallaro,69,1500000.0,11000.0,Argentinian Superliga
10860,215023,Pablo Míguez,65,500000.0,3000.0,Mexican Liga MX
13664,215026,Pablo Daniel Magnín,62,350000.0,2000.0,Argentinian Superliga
1556,215042,Gastón Lezcano,75,6500000.0,13000.0,Mexican Liga MX
2601,215049,Damián Pérez,73,3200000.0,21000.0,Mexican Liga MX
2033,215050,Diego Braghieri,74,4200000.0,16000.0,Argentinian Superliga
726,215051,Lisandro López,78,10000000.0,13000.0,Portuguese Primeira Liga
2626,215056,Carlos Carbonero,73,4600000.0,3000.0,Colombian Primera A
537,215057,Iván Marcone,79,12500000.0,23000.0,Argentinian Superliga
3322,215060,Nicolás Aguirre,72,3300000.0,12000.0,Argentinian Superliga
725,215061,Darío Benedetto,78,12000000.0,29000.0,Argentinian Superliga
2648,215064,Julio Furch,73,4300000.0,24000.0,Mexican Liga MX
11048,215066,Federico Milo,64,475000.0,3000.0,Argentinian Superliga
4075,215067,Daniel Rosero Valencia,71,3000000.0,2000.0,Colombian Primera A
1221,215069,Rodrigo Rey,76,6500000.0,1000.0,Greek Super League
4948,215070,Guillermo Ortíz,70,2100000.0,7000.0,Argentinian Superliga
2081,215071,Milton Casco,74,4300000.0,20000.0,Argentinian Superliga
5872,215076,Lorenzo Faravelli,69,1400000.0,8000.0,Argentinian Superliga
935,215079,Pablo Pérez,77,7500000.0,27000.0,Argentinian Superliga
4976,215082,Fabián Muñoz,70,2200000.0,8000.0,Argentinian Superliga
2702,215083,Maximiliano Urruti,73,4800000.0,10000.0,USA Major League Soccer
15194,215084,Bastien Héry,59,190000.0,1000.0,Rep. Ireland Premier Division
4145,215086,Brayan Cortés,71,0.0,0.0,
2716,215089,Enzo Kalinski,73,3700000.0,22000.0,Mexican Liga MX
1274,215103,Édson Puch,76,7500000.0,35000.0,Mexican Liga MX
1280,215107,Héctor Villalba,76,10000000.0,9000.0,USA Major League Soccer
11225,215109,Leandro Navarro,64,550000.0,6000.0,Argentinian Superliga
5994,215111,Gonzalo Verón,69,1100000.0,5000.0,USA Major League Soccer
13114,215112,Rodrigo Contreras,62,550000.0,2000.0,Argentinian Superliga
9078,215113,Nicolás Bertocchi,66,650000.0,4000.0,Argentinian Superliga
5097,215117,Leandro Desábato,70,1700000.0,10000.0,Argentinian Superliga
6045,215123,Alan Aguerre,69,950000.0,7000.0,Argentinian Superliga
6069,215130,Nelson Ibáñez,69,250000.0,5000.0,Argentinian Superliga
9194,215139,Emanuel Olivera,66,650000.0,3000.0,Argentinian Superliga
8148,215143,Juan Ignacio Sills,67,575000.0,10000.0,Argentinian Superliga
4319,215144,Emanuel Insúa,71,2400000.0,1000.0,Greek Super League
13213,215145,Luis Jeréz Silva,62,280000.0,3000.0,Argentinian Superliga
5193,215147,Lautaro Giannetti,70,2400000.0,9000.0,Argentinian Superliga
10302,215148,Mariano Bíttolo,65,500000.0,3000.0,Spanish Segunda División
6123,215149,Lucas Ceballos,69,750000.0,7000.0,Argentinian Superliga
10314,215151,João Filipe Couto Patrão,65,600000.0,3000.0,Portuguese Primeira Liga
4353,215155,Fernando Zuqui,71,3000000.0,12000.0,Argentinian Superliga
4358,215157,Federico Lértora,71,2400000.0,9000.0,Argentinian Superliga
3614,215159,Washington Camacho,72,2700000.0,12000.0,Argentinian Superliga
8213,215160,Fabrizio Angileri,67,1000000.0,7000.0,Argentinian Superliga
2910,215162,Alejandro Donatti,73,3000000.0,20000.0,Mexican Liga MX
8223,215163,Armando Cooper,67,725000.0,6000.0,USA Major League Soccer
5263,215165,Ciro Rius,70,1800000.0,12000.0,Argentinian Superliga
7181,215168,Juan Garro,68,1300000.0,8000.0,Argentinian Superliga
6189,215169,Facundo Castillón,69,925000.0,11000.0,Argentinian Superliga
10387,215170,Rodrigo Salinas,65,475000.0,5000.0,Saudi Professional League
9357,215176,Yulían Mejía,66,700000.0,2000.0,Colombian Primera A
2949,215177,Francisco Cerro,73,3800000.0,13000.0,Spanish Segunda División
6231,215178,Erik Godoy,69,1300000.0,7000.0,Argentinian Superliga
1398,215181,Gino Peruzzi,76,8000000.0,23000.0,Argentinian Superliga
9393,215182,Iván Bella,66,675000.0,3000.0,Argentinian Superliga
6244,215183,Ezequiel Rescaldani,69,1400000.0,4000.0,Spanish Segunda División
14811,215190,Gonzalo Yordan,60,210000.0,1000.0,Argentinian Superliga
6272,215192,Gastón Díaz,69,800000.0,9000.0,Argentinian Superliga
9436,215193,Lucas Menossi,66,825000.0,3000.0,Argentinian Superliga
8360,215195,Sander Svendsen,67,1200000.0,3000.0,Swedish Allsvenskan
10499,215196,Martín Galmarini,65,120000.0,3000.0,Argentinian Superliga
2372,215199,Rubén Botta,74,6000000.0,23000.0,Argentinian Superliga
3013,215202,Lucas Janson,73,6000000.0,13000.0,Argentinian Superliga
10557,215211,Baily Cargill,65,850000.0,11000.0,English League One
2398,215212,Guillermo Sara,74,3800000.0,18000.0,Argentinian Superliga
6348,215213,Axel Werner,69,1500000.0,14000.0,Spanish Primera División
4550,215216,Alexis Niz,71,1800000.0,10000.0,Argentinian Superliga
4578,215223,Walter Benítez,71,2400000.0,13000.0,French Ligue 1
8483,215228,Cristian Lema,67,800000.0,8000.0,Argentinian Superliga
8493,215230,Sebastián Martínez,67,230000.0,7000.0,Argentinian Superliga
8526,215238,Walter Serrano,67,700000.0,9000.0,Argentinian Superliga
9637,215239,Jacobo Mansilla,66,600000.0,4000.0,Argentinian Superliga
7503,215240,Matías Fissore,68,925000.0,6000.0,Argentinian Superliga
8563,215245,Adrien Hunou,67,1100000.0,12000.0,French Ligue 1
5561,215247,Marcus Ingvartsen,70,2600000.0,10000.0,Belgian First Division A
6478,215249,Rodrigo Depetris,69,1100000.0,9000.0,Argentinian Superliga
6483,215250,César Rigamonti,69,675000.0,6000.0,Argentinian Superliga
8584,215251,Guido Herrera,67,700000.0,6000.0,Argentinian Superliga
3148,215254,Luciano Lollo,73,3000000.0,19000.0,Argentinian Superliga
9711,215256,Renzo Saravia,66,750000.0,3000.0,Argentinian Superliga
536,215259,Emiliano Rigoni,79,17500000.0,64000.0,Russian Premier League
7572,215262,Fernando Márquez,68,900000.0,10000.0,Argentinian Superliga
5630,215266,Lucas Melano,70,2400000.0,6000.0,Argentinian Superliga
14325,215267,Tobías Figueroa,61,350000.0,3000.0,Argentinian Superliga
13625,215269,Marcos Rivadero,62,400000.0,2000.0,Argentinian Superliga
1957,215270,Lucas Zelarayán,75,9000000.0,52000.0,Mexican Liga MX
8690,215275,Vyacheslav Krotov,67,1100000.0,15000.0,Russian Premier League
9823,215279,Tim Albutat,66,775000.0,2000.0,German 2. Bundesliga
6608,215283,César Henrique Martins,69,1200000.0,6000.0,Portuguese Primeira Liga
3244,215292,Martín Cauteruccio,73,3900000.0,32000.0,Mexican Liga MX
4818,215294,Cristian Menéndez,71,2400000.0,8000.0,Mexican Liga MX
7706,215297,Daryl Werker,67,875000.0,5000.0,Holland Eredivisie
12902,215301,Lloyd Jones,62,400000.0,11000.0,English Premier League
8802,215302,François Marquet,66,875000.0,3000.0,Belgian First Division A
3302,215309,Lucas Albertengo,72,3900000.0,16000.0,Argentinian Superliga
8849,215314,Carlos Gutiérrez González,66,700000.0,3000.0,Spanish Segunda División
131,215316,Gerónimo Rulli,83,25500000.0,28000.0,Spanish Primera División
2060,215321,Jonathan Schunke,74,4200000.0,16000.0,Argentinian Superliga
1593,215322,Jonathan Silva,75,7500000.0,12000.0,Portuguese Primeira Liga
7833,215325,Mauricio Rosales,67,800000.0,9000.0,Argentinian Superliga
2086,215330,Joaquín Correa,74,8500000.0,14000.0,Spanish Primera División
2676,215331,Leonardo Jara,73,4100000.0,21000.0,Argentinian Superliga
4110,215332,Carlos Auzqui,71,2800000.0,15000.0,Argentinian Superliga
724,215333,Duván Zapata,78,13000000.0,67000.0,Italian Serie A
2093,215334,Guido Carrillo,74,6500000.0,34000.0,French Ligue 1
5884,215335,Maximiliano Núñez,69,1000000.0,3000.0,Colombian Primera A
10040,215336,José Leudo,65,625000.0,1000.0,Colombian Primera A
11122,215338,Kevin Rendón,64,625000.0,1000.0,Colombian Primera A
2713,215344,Gerardo Alcoba,73,2300000.0,20000.0,Mexican Liga MX
6882,215352,Martín Luque,68,1200000.0,6000.0,Argentinian Superliga
723,215353,Lucas Alario,78,14000000.0,50000.0,German Bundesliga
11196,215356,Facundo Callejo,64,550000.0,3000.0,Argentinian Superliga
3444,215358,Marcelo Meli,72,3900000.0,13000.0,Argentinian Superliga
13892,215363,Lorenzo Montipó,61,325000.0,1000.0,Italian Serie B
15243,215365,Luca Forte,59,220000.0,1000.0,Italian Serie B
6948,215367,Osman Sow,68,1000000.0,9000.0,English League One
12245,215368,Reinhold Ranftl,63,375000.0,3000.0,Austrian Bundesliga
8025,215370,Maximilian Hofmann,67,825000.0,11000.0,Austrian Bundesliga
5098,215373,Sander Coopman,70,2500000.0,14000.0,Belgian First Division A
4240,215374,Scott Hogan,71,3100000.0,26000.0,English Championship
10186,215376,Elio Capradossi,65,775000.0,10000.0,Italian Serie B
8065,215379,Chris Philipps,67,925000.0,7000.0,French Ligue 1
5116,215380,Guido Milan,70,1400000.0,7000.0,Mexican Liga MX
3522,215383,Abdallah Ndour,72,3400000.0,13000.0,French Ligue 1
6074,215388,Jérémy Cordoval,69,975000.0,13000.0,French Ligue 1
8105,215390,Danilson da Cruz,67,525000.0,6000.0,French Ligue 2
3546,215391,Ibrahima Seck,72,2600000.0,9000.0,Belgian First Division A
2254,215399,Rúben Miguel Nunes Vezo,74,6500000.0,22000.0,Spanish Primera División
15323,215400,Håkon Lorentzen,59,230000.0,1000.0,Norwegian Eliteserien
6106,215401,Matteo Fedele,69,1300000.0,3000.0,Italian Serie B
13221,215403,Joshua Yorwerth,62,375000.0,2000.0,English League Two
15822,215408,Aaron Chapman,58,100000.0,1000.0,English League Two
9265,215410,Brendan Chardonnet,66,975000.0,2000.0,French Ligue 2
12375,215412,Callum Elder,63,450000.0,9000.0,English League One
2908,215416,Ronei Gleison Rodrigues Reis,73,4700000.0,8000.0,Portuguese Primeira Liga
1780,215417,Christian Mathenia,75,6000000.0,22000.0,German Bundesliga
14040,215419,Cameron Kerr,61,375000.0,1000.0,Scottish Premiership
13284,215420,Robbie Muirhead,62,550000.0,2000.0,English League One
9315,215422,Fabian Holthaus,66,800000.0,1000.0,German 3. Liga
14741,215425,Filip Sachpekidis,60,350000.0,1000.0,Swedish Allsvenskan
9345,215430,Tortol Lumanza,66,750000.0,1000.0,Norwegian Eliteserien
13329,215431,Okan Kurt,62,400000.0,1000.0,German 3. Liga
7218,215433,Francesco Vicari,68,1100000.0,7000.0,Italian Serie A
11486,215434,Alexis Busin,64,675000.0,2000.0,French Ligue 2
11499,215437,Darnell Fisher,64,525000.0,4000.0,English Championship
6252,215441,Sehrou Guirassy,69,1700000.0,17000.0,German Bundesliga
9409,215443,Philip Zinckernagel,66,1100000.0,4000.0,Danish Superliga
16891,215447,Armin Alesevic,55,100000.0,2000.0,Swiss Super League
8351,215449,Robert Skov,67,1700000.0,6000.0,Danish Superliga
3734,215455,Bruno Petković,72,4600000.0,31000.0,Italian Serie A
535,215466,Nikola Maksimović,79,13500000.0,64000.0,Italian Serie A
11659,215477,Ivan Kecojević,64,350000.0,3000.0,Spanish Segunda División
9564,215480,Aleksandar Boljević,66,950000.0,3000.0,Belgian First Division A
6410,215487,Gustav Engvall,69,1800000.0,22000.0,Swedish Allsvenskan
7480,215492,Dariusz Formella,68,1300000.0,5000.0,Polish Ekstraklasa
5529,215495,Birama Ndoye,70,2400000.0,11000.0,Swiss Super League
11762,215501,Eldis Bajrami,64,575000.0,4000.0,Austrian Bundesliga
4658,215502,Bartłomiej Drągowski,71,4200000.0,11000.0,Italian Serie A
11796,215510,Alexey Gasilin,64,775000.0,6000.0,Russian Premier League
14997,215517,Florian Sittsam,60,325000.0,3000.0,Austrian Bundesliga
13613,215522,Alexander Schlager,62,350000.0,2000.0,Austrian Bundesliga
9783,215527,Freek Heerkens,66,525000.0,3000.0,Holland Eredivisie
7608,215528,Khalid Karami,68,750000.0,6000.0,Holland Eredivisie
1969,215531,Deniz Türüç,75,9000000.0,13000.0,Turkish Süper Lig
17640,215538,Patrick Born,52,60000.0,1000.0,Danish Superliga
11926,215540,Gilli Rólantsson Sørensen,64,575000.0,2000.0,Norwegian Eliteserien
16046,215546,Michael Brouwer,58,120000.0,1000.0,Holland Eredivisie
5743,215556,Edimilson Fernandes,69,1900000.0,35000.0,English Premier League
4022,215559,Lucas E. Santana de Oliveira,71,3500000.0,16000.0,Portuguese Primeira Liga
13737,215561,Bradley Barry,61,290000.0,3000.0,English League Two
12012,215562,Rob Hunt,63,475000.0,1000.0,English League One
2613,215565,Matt Miazga,73,5500000.0,60000.0,Holland Eredivisie
2627,215568,José Manuel García Naranjo,73,5500000.0,16000.0,Spanish Primera División
3318,215569,Unai Garcia Lugea,72,3500000.0,6000.0,Spanish Segunda División
12043,215570,Glen Rea,63,525000.0,3000.0,English League Two
4914,215572,Alberto Jiménez Benítez,70,2100000.0,6000.0,Spanish Segunda División
6736,215574,Erdal Rakip,68,1300000.0,4000.0,Swedish Allsvenskan
14475,215581,Jakub Łukowski,60,290000.0,1000.0,Polish Ekstraklasa
7849,215584,Jakub Wójcicki,67,775000.0,5000.0,Polish Ekstraklasa
10026,215588,Yeray González Luis,65,525000.0,3000.0,Spanish Segunda División
2094,215590,Ayoze Pérez Gutiérrez,74,8000000.0,50000.0,English Premier League
6813,215592,Wout Droste,68,700000.0,7000.0,Holland Eredivisie
7893,215593,Dawid Kort,67,1100000.0,4000.0,Polish Ekstraklasa
5912,215598,Shani Tarashaj,69,1500000.0,42000.0,English Premier League
13845,215604,Cédric Brunner,61,300000.0,2000.0,Swiss Super League
3446,215615,Maikel Mesa Piñero,72,3700000.0,8000.0,Spanish Segunda División
2754,215616,David Remeseiro Salgueiro,73,6000000.0,20000.0,Spanish Primera División
